FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender,Day_of_Week,Hour
FIR01572,1,7,12.976129,77.636847,2024-12-29,1900-01-01 12:52:14,2,2,64,1,3,12
FIR01573,3,1,12.919672,77.575973,2025-02-05,1900-01-01 09:56:29,2,2,28,1,6,9
FIR01574,8,11,12.973422,77.601024,2026-02-18,1900-01-01 06:27:29,1,0,24,1,6,6
FIR01575,9,13,13.007605,77.570594,2025-12-01,1900-01-01 07:24:13,1,1,46,2,1,7
FIR01576,4,0,12.917623,77.614592,2026-04-02,1900-01-01 20:49:46,2,1,25,1,4,20
FIR01577,3,1,12.91731,77.576024,2026-03-18,1900-01-01 01:46:27,2,1,44,2,6,1
FIR01578,8,14,12.954568,77.701591,2026-05-27,1900-01-01 07:58:02,1,2,47,1,6,7
FIR01579,4,16,12.982207,77.603134,2026-03-10,1900-01-01 23:56:25,2,0,62,1,5,23
FIR01580,8,13,13.001572,77.56771,2025-10-13,1900-01-01 00:26:57,1,0,68,1,1,0
FIR01581,3,12,12.982072,77.572726,2024-08-10,1900-01-01 06:21:40,2,2,21,0,2,6
FIR01582,7,16,12.988696,77.60081,2026-07-16,1900-01-01 17:21:40,0,0,69,0,4,17
FIR01583,0,15,12.987049,77.55625,2025-06-11,1900-01-01 18:23:16,2,1,49,2,6,18
FIR01584,4,1,12.916214,77.571322,2025-01-05,1900-01-01 08:08:13,2,0,27,2,3,8
FIR01585,7,6,13.039404,77.598409,2026-06-14,1900-01-01 06:28:01,0,1,59,1,3,6
FIR01586,7,14,12.957666,77.699629,2025-04-10,1900-01-01 16:22:36,0,0,43,0,4,16
FIR01587,7,12,12.975076,77.574278,2026-06-16,1900-01-01 17:03:36,0,0,26,2,5,17
FIR01588,8,13,13.007596,77.572915,2024-09-06,1900-01-01 02:41:46,1,1,52,2,0,2
FIR01589,8,6,13.038921,77.5982,2026-07-22,1900-01-01 21:40:44,1,2,45,0,6,21
FIR01590,6,13,13.006465,77.570652,2025-05-19,1900-01-01 10:28:42,0,2,59,1,1,10
FIR01591,3,16,12.982095,77.608046,2025-01-01,1900-01-01 08:13:50,2,0,32,1,6,8
FIR01592,1,12,12.977696,77.5739,2026-05-16,1900-01-01 22:52:16,2,2,39,1,2,22
FIR01593,2,14,12.95939,77.698606,2025-02-13,1900-01-01 01:14:48,2,0,48,2,4,1
FIR01594,6,10,12.936778,77.62925,2024-09-24,1900-01-01 17:53:51,0,0,48,2,5,17
FIR01595,1,5,12.914946,77.651974,2025-11-22,1900-01-01 22:00:10,2,2,19,0,2,22
FIR01596,1,17,12.965819,77.754578,2026-04-04,1900-01-01 17:50:28,2,1,47,2,2,17
FIR01597,8,3,12.928349,77.681184,2026-01-27,1900-01-01 21:48:15,1,2,67,1,5,21
FIR01598,9,18,13.101038,77.594989,2025-08-25,1900-01-01 21:30:32,1,1,24,2,1,21
FIR01599,8,1,12.916214,77.575464,2025-11-10,1900-01-01 05:09:24,1,1,51,0,1,5
FIR01600,9,9,13.006897,77.695085,2025-04-10,1900-01-01 19:19:20,1,2,24,0,4,19
FIR01601,8,7,12.974504,77.637796,2025-10-24,1900-01-01 01:11:11,1,0,62,1,0,1
FIR01602,6,7,12.980629,77.639796,2024-07-31,1900-01-01 21:47:01,0,2,50,2,6,21
FIR01603,6,7,12.975739,77.64007,2025-11-08,1900-01-01 21:35:10,0,1,63,1,2,21
FIR01604,1,13,13.007621,77.571333,2026-06-15,1900-01-01 16:10:49,2,1,67,1,1,16
FIR01605,5,13,13.003553,77.573854,2025-04-12,1900-01-01 01:41:43,0,1,47,1,2,1
FIR01606,6,9,13.00452,77.692653,2025-11-02,1900-01-01 23:14:35,0,0,19,1,3,23
FIR01607,9,18,13.099686,77.59459,2025-11-12,1900-01-01 19:48:14,1,1,32,1,6,19
FIR01608,8,15,12.991334,77.558012,2026-05-26,1900-01-01 18:51:46,1,1,66,1,5,18
FIR01609,7,17,12.969529,77.752568,2025-01-01,1900-01-01 06:33:35,0,2,61,0,6,6
FIR01610,6,0,12.912824,77.608098,2025-05-26,1900-01-01 00:01:58,0,2,39,2,1,0
FIR01611,2,11,12.978062,77.600229,2025-03-22,1900-01-01 19:53:24,2,1,47,0,2,19
FIR01612,8,12,12.977224,77.566315,2026-06-03,1900-01-01 08:27:08,1,0,25,2,6,8
FIR01613,7,14,12.958593,77.699761,2025-05-23,1900-01-01 15:57:02,0,2,54,2,0,15
FIR01614,4,5,12.913836,77.643392,2024-10-06,1900-01-01 22:13:47,2,1,39,2,3,22
FIR01615,7,16,12.986674,77.605015,2025-04-03,1900-01-01 15:25:51,0,0,56,0,4,15
FIR01616,4,10,12.939386,77.628398,2025-08-26,1900-01-01 13:21:26,2,1,48,0,5,13
FIR01617,2,7,12.97567,77.642605,2025-11-19,1900-01-01 02:11:36,2,2,53,2,6,2
FIR01618,1,16,12.981962,77.599859,2026-02-15,1900-01-01 10:09:02,2,2,52,2,3,10
FIR01619,6,12,12.97821,77.567465,2024-11-15,1900-01-01 00:02:44,0,1,34,2,0,0
FIR01620,6,6,13.039032,77.592865,2025-05-12,1900-01-01 07:13:02,0,1,34,2,1,7
FIR01621,0,0,12.91981,77.606531,2026-04-15,1900-01-01 05:12:33,2,1,56,2,6,5
FIR01622,6,7,12.981854,77.63842,2025-03-20,1900-01-01 21:50:46,0,1,26,2,4,21
FIR01623,5,18,13.101912,77.60069,2025-01-25,1900-01-01 12:23:55,0,1,39,2,2,12
FIR01624,6,7,12.981111,77.637135,2024-12-29,1900-01-01 16:49:31,0,1,70,1,3,16
FIR01625,9,2,12.940891,77.575354,2025-03-13,1900-01-01 21:22:00,1,2,59,0,4,21
FIR01626,6,11,12.980061,77.604842,2024-12-13,1900-01-01 20:52:50,0,1,51,2,0,20
FIR01627,2,13,13.002684,77.573451,2026-01-06,1900-01-01 01:49:46,2,1,18,2,5,1
FIR01628,9,16,12.986771,77.604982,2025-02-27,1900-01-01 06:11:26,1,1,34,2,4,6
FIR01629,9,14,12.954733,77.695214,2024-08-20,1900-01-01 05:59:32,1,1,40,2,5,5
FIR01630,1,2,12.944505,77.573853,2024-08-28,1900-01-01 13:20:20,2,0,67,1,6,13
FIR01631,0,5,12.912487,77.644272,2025-02-22,1900-01-01 08:45:45,2,0,29,2,2,8
FIR01632,5,11,12.97501,77.603926,2026-05-06,1900-01-01 05:49:18,0,0,33,1,6,5
FIR01633,2,12,12.979935,77.575081,2026-06-13,1900-01-01 14:40:43,2,1,33,1,2,14
FIR01634,0,3,12.931761,77.675195,2024-09-04,1900-01-01 00:04:58,2,2,52,1,6,0
FIR01635,0,11,12.970693,77.605013,2025-01-16,1900-01-01 16:15:48,2,2,26,1,4,16
FIR01636,6,2,12.938665,77.572173,2026-07-07,1900-01-01 17:17:40,0,0,61,0,5,17
FIR01637,9,16,12.983829,77.607857,2025-03-01,1900-01-01 16:58:55,1,1,28,1,2,16
FIR01638,2,16,12.982305,77.605415,2025-07-15,1900-01-01 18:25:20,2,1,37,2,5,18
FIR01639,6,12,12.980585,77.568658,2026-06-05,1900-01-01 08:01:00,0,1,32,2,0,8
FIR01640,4,5,12.909473,77.651243,2025-07-19,1900-01-01 09:59:07,2,1,27,1,2,9
FIR01641,7,15,12.988136,77.551713,2024-08-21,1900-01-01 17:52:17,0,0,56,1,6,17
FIR01642,9,8,12.926128,77.597167,2025-08-05,1900-01-01 10:57:30,1,2,32,2,5,10
FIR01643,7,5,12.915953,77.644487,2024-12-11,1900-01-01 04:55:21,0,2,57,0,6,4
FIR01644,0,7,12.97687,77.642428,2024-07-28,1900-01-01 03:08:30,2,1,58,2,3,3
FIR01645,7,2,12.94463,77.570456,2025-04-29,1900-01-01 21:43:43,0,2,43,0,5,21
FIR01646,9,5,12.910616,77.651966,2024-08-11,1900-01-01 22:43:58,1,2,23,0,3,22
FIR01647,4,6,13.035314,77.6015,2026-04-17,1900-01-01 11:12:09,2,1,46,0,0,11
FIR01648,9,13,13.003367,77.571487,2026-02-15,1900-01-01 02:30:09,1,0,39,2,3,2
FIR01649,7,11,12.978549,77.600056,2024-10-14,1900-01-01 00:38:19,0,2,66,2,1,0
FIR01650,2,7,12.974724,77.63905,2024-12-04,1900-01-01 04:49:35,2,2,47,0,6,4
FIR01651,0,3,12.927457,77.680407,2025-12-17,1900-01-01 21:57:36,2,2,52,0,6,21
FIR01652,7,11,12.977864,77.601989,2024-12-31,1900-01-01 17:09:40,0,0,26,0,5,17
FIR01653,7,0,12.912787,77.606653,2025-02-12,1900-01-01 10:08:33,0,2,53,0,6,10
FIR01654,6,11,12.972865,77.603517,2026-05-21,1900-01-01 13:09:39,0,1,52,2,4,13
FIR01655,3,13,13.008354,77.566437,2026-03-07,1900-01-01 09:55:32,2,2,68,2,2,9
FIR01656,0,5,12.912752,77.649974,2025-10-24,1900-01-01 17:17:58,2,0,31,2,0,17
FIR01657,0,7,12.978005,77.644253,2025-03-01,1900-01-01 08:07:43,2,2,65,0,2,8
FIR01658,3,14,12.962497,77.699171,2025-11-03,1900-01-01 11:30:33,2,1,58,2,1,11
FIR01659,9,16,12.981744,77.606422,2025-01-04,1900-01-01 10:17:35,1,0,20,2,2,10
FIR01660,1,13,13.001659,77.568778,2026-05-24,1900-01-01 04:18:57,2,0,19,0,3,4
FIR01661,9,13,13.007811,77.569981,2024-07-27,1900-01-01 09:09:36,1,0,64,2,2,9
FIR01662,3,2,12.937128,77.57423,2025-12-23,1900-01-01 20:55:03,2,2,37,2,5,20
FIR01663,6,1,12.921958,77.57166,2025-07-01,1900-01-01 03:09:19,0,0,51,2,5,3
FIR01664,4,12,12.978078,77.571413,2026-04-29,1900-01-01 07:28:44,2,1,68,0,6,7
FIR01665,4,12,12.976716,77.568282,2025-08-11,1900-01-01 20:35:08,2,2,40,0,1,20
FIR01666,0,14,12.954393,77.695259,2025-05-08,1900-01-01 13:07:45,2,0,19,0,4,13
FIR01667,8,17,12.968392,77.74526,2026-03-19,1900-01-01 10:01:54,1,2,56,0,4,10
FIR01668,4,5,12.909762,77.644761,2026-04-01,1900-01-01 15:05:39,2,1,27,1,6,15
FIR01669,6,16,12.981249,77.605711,2024-10-21,1900-01-01 00:47:06,0,2,27,1,1,0
FIR01670,6,16,12.987628,77.606351,2025-03-26,1900-01-01 07:48:44,0,1,70,2,6,7
FIR01671,2,11,12.977214,77.608465,2026-03-21,1900-01-01 07:05:29,2,0,56,1,2,7
FIR01672,3,9,13.012933,77.691566,2026-07-12,1900-01-01 19:56:50,2,2,61,1,3,19
FIR01673,3,12,12.980793,77.569651,2024-12-07,1900-01-01 10:28:19,2,2,35,0,2,10
FIR01674,8,3,12.923669,77.677117,2024-08-15,1900-01-01 22:36:39,1,1,53,0,4,22
FIR01675,6,7,12.974275,77.642173,2025-10-20,1900-01-01 09:59:21,0,0,62,0,1,9
FIR01676,1,6,13.034257,77.592807,2026-07-11,1900-01-01 23:00:21,2,2,32,2,2,23
FIR01677,1,14,12.961704,77.694199,2025-01-01,1900-01-01 22:34:40,2,0,23,0,6,22
FIR01678,2,13,13.002471,77.571813,2025-11-04,1900-01-01 18:47:17,2,2,38,2,5,18
FIR01679,9,6,13.031299,77.59621,2024-09-24,1900-01-01 13:18:27,1,0,24,0,5,13
FIR01680,1,12,12.977961,77.572401,2025-09-20,1900-01-01 23:16:13,2,2,34,1,2,23
FIR01681,5,0,12.91492,77.608969,2024-12-09,1900-01-01 18:20:21,0,0,67,2,1,18
FIR01682,8,12,12.977693,77.574582,2025-02-21,1900-01-01 18:28:51,1,2,22,2,0,18
FIR01683,7,14,12.963147,77.697143,2025-06-29,1900-01-01 03:56:38,0,2,29,1,3,3
FIR01684,1,8,12.922409,77.591046,2024-10-02,1900-01-01 12:31:18,2,1,64,2,6,12
FIR01685,1,15,12.994378,77.559462,2025-12-25,1900-01-01 11:50:19,2,1,36,0,4,11
FIR01686,4,13,13.007387,77.568256,2026-03-22,1900-01-01 07:30:05,2,1,61,2,3,7
FIR01687,4,7,12.974303,77.642663,2025-07-13,1900-01-01 11:46:17,2,1,41,0,3,11
FIR01688,8,16,12.984192,77.604248,2024-12-31,1900-01-01 22:37:03,1,2,35,0,5,22
FIR01689,3,13,13.008489,77.566632,2025-08-10,1900-01-01 23:38:09,2,0,61,0,3,23
FIR01690,6,0,12.916347,77.608283,2024-10-09,1900-01-01 09:44:32,0,0,54,0,6,9
FIR01691,5,10,12.935482,77.621489,2025-09-30,1900-01-01 00:24:43,0,2,39,0,5,0
FIR01692,6,4,12.843829,77.680865,2025-02-26,1900-01-01 21:59:11,0,1,22,1,6,21
FIR01693,2,14,12.954241,77.693978,2024-08-27,1900-01-01 08:58:34,2,0,55,2,5,8
FIR01694,0,4,12.840931,77.677865,2025-06-28,1900-01-01 02:38:59,2,0,36,0,2,2
FIR01695,8,9,13.006083,77.693981,2024-11-25,1900-01-01 04:56:22,1,2,40,1,1,4
FIR01696,3,15,12.990236,77.556779,2026-02-06,1900-01-01 02:08:47,2,0,39,0,0,2
FIR01697,1,3,12.932856,77.679922,2026-07-06,1900-01-01 10:32:43,2,2,32,2,1,10
FIR01698,3,6,13.03245,77.594558,2026-03-14,1900-01-01 15:07:09,2,2,56,2,2,15
FIR01699,7,3,12.927863,77.674393,2024-11-26,1900-01-01 02:09:21,0,2,53,1,5,2
FIR01700,7,2,12.944835,77.566409,2026-02-11,1900-01-01 04:57:27,0,2,40,1,6,4
FIR01701,4,3,12.929296,77.672962,2026-07-03,1900-01-01 22:41:01,2,2,65,0,0,22
FIR01702,8,17,12.971267,77.753805,2024-08-26,1900-01-01 16:14:12,1,0,37,2,1,16
FIR01703,5,6,13.032148,77.600388,2026-01-30,1900-01-01 21:17:14,0,2,50,0,0,21
FIR01704,5,9,13.009151,77.694198,2025-09-17,1900-01-01 07:15:34,0,2,37,2,6,7
FIR01705,4,11,12.977434,77.6049,2025-01-04,1900-01-01 00:50:45,2,0,26,1,2,0
FIR01706,9,12,12.977744,77.572709,2025-02-03,1900-01-01 22:11:10,1,2,36,0,1,22
FIR01707,6,4,12.836296,77.679178,2026-06-02,1900-01-01 17:29:18,0,1,46,0,5,17
FIR01708,2,17,12.96666,77.752427,2025-03-22,1900-01-01 05:55:34,2,1,56,1,2,5
FIR01709,6,14,12.958164,77.697207,2026-03-04,1900-01-01 01:29:37,0,1,51,2,6,1
FIR01710,3,0,12.919115,77.611772,2026-06-11,1900-01-01 19:32:11,2,0,18,2,4,19
FIR01711,0,17,12.967422,77.746292,2025-12-20,1900-01-01 11:23:22,2,1,21,0,2,11
FIR01712,0,11,12.975331,77.60507,2025-05-05,1900-01-01 15:42:54,2,2,37,2,1,15
FIR01713,0,2,12.943381,77.574509,2024-08-27,1900-01-01 19:05:40,2,2,27,0,5,19
FIR01714,4,9,13.005084,77.69357,2025-05-16,1900-01-01 17:04:03,2,1,27,1,0,17
FIR01715,6,10,12.936759,77.621569,2026-03-09,1900-01-01 01:26:19,0,0,29,2,1,1
FIR01716,1,17,12.965951,77.75149,2025-09-05,1900-01-01 07:33:07,2,1,43,0,0,7
FIR01717,4,1,12.923183,77.574059,2025-08-30,1900-01-01 01:54:22,2,2,53,1,2,1
FIR01718,6,5,12.916027,77.649359,2024-10-21,1900-01-01 13:49:19,0,2,35,1,1,13
FIR01719,0,6,13.036833,77.598057,2026-03-01,1900-01-01 04:27:11,2,2,46,1,3,4
FIR01720,2,2,12.944117,77.575076,2025-08-06,1900-01-01 23:01:00,2,1,25,0,6,23
FIR01721,4,2,12.945741,77.575965,2025-05-31,1900-01-01 13:29:12,2,2,31,0,2,13
FIR01722,5,3,12.924429,77.678283,2026-03-15,1900-01-01 19:42:56,0,1,55,1,3,19
FIR01723,8,5,12.914793,77.64686,2024-12-19,1900-01-01 18:43:52,1,2,34,0,4,18
FIR01724,2,17,12.971186,77.746263,2025-05-13,1900-01-01 02:41:28,2,1,50,2,5,2
FIR01725,7,4,12.839399,77.673468,2026-03-15,1900-01-01 07:21:41,0,0,62,1,3,7
FIR01726,1,4,12.841776,77.673137,2026-06-22,1900-01-01 01:22:48,2,2,69,1,1,1
FIR01727,1,12,12.982405,77.57298,2024-09-30,1900-01-01 03:13:52,2,0,25,2,1,3
FIR01728,5,7,12.981171,77.645037,2025-04-12,1900-01-01 00:16:49,0,1,25,1,2,0
FIR01729,4,5,12.915728,77.65208,2025-01-11,1900-01-01 17:47:48,2,2,62,0,2,17
FIR01730,0,8,12.925481,77.595703,2024-08-09,1900-01-01 19:18:53,2,2,32,2,0,19
FIR01731,5,3,12.929512,77.678052,2025-02-23,1900-01-01 12:19:44,0,0,38,2,3,12
FIR01732,6,12,12.978815,77.573103,2024-10-15,1900-01-01 04:01:24,0,0,25,1,5,4
FIR01733,1,1,12.91778,77.568785,2025-05-31,1900-01-01 18:34:45,2,1,37,2,2,18
FIR01734,0,16,12.98696,77.608429,2024-11-09,1900-01-01 16:32:24,2,2,18,2,2,16
FIR01735,9,14,12.956099,77.700749,2024-11-01,1900-01-01 01:44:19,1,1,23,2,0,1
FIR01736,8,7,12.974259,77.641387,2025-10-18,1900-01-01 13:15:34,1,0,18,2,2,13
FIR01737,2,16,12.984454,77.601679,2026-03-04,1900-01-01 22:55:05,2,0,49,2,6,22
FIR01738,7,11,12.971624,77.60576,2026-05-06,1900-01-01 16:22:28,0,2,18,0,6,16
FIR01739,1,8,12.92908,77.596834,2025-02-02,1900-01-01 00:18:02,2,2,70,0,3,0
FIR01740,5,18,13.102447,77.59486,2026-07-10,1900-01-01 09:51:26,0,2,39,0,0,9
FIR01741,5,2,12.939542,77.571224,2026-01-12,1900-01-01 13:09:21,0,2,35,2,1,13
FIR01742,9,9,13.005061,77.700554,2024-11-13,1900-01-01 17:46:17,1,0,61,2,6,17
FIR01743,1,6,13.0349,77.601851,2026-02-08,1900-01-01 05:17:00,2,2,38,2,3,5
FIR01744,0,17,12.968773,77.754327,2025-06-14,1900-01-01 18:33:23,2,2,36,1,2,18
FIR01745,6,2,12.946001,77.573183,2025-04-13,1900-01-01 12:18:26,0,2,58,1,3,12
FIR01746,8,1,12.915972,77.569498,2026-01-28,1900-01-01 10:53:16,1,2,57,0,6,10
FIR01747,1,4,12.835299,77.676962,2025-11-11,1900-01-01 17:19:54,2,1,43,1,5,17
FIR01748,1,16,12.982854,77.606117,2026-06-06,1900-01-01 21:02:54,2,2,62,1,2,21
FIR01749,5,4,12.840713,77.672292,2025-08-29,1900-01-01 01:28:45,0,0,20,1,0,1
FIR01750,2,15,12.991896,77.553184,2025-03-28,1900-01-01 19:02:48,2,2,51,0,0,19
FIR01751,2,2,12.945108,77.573109,2026-05-28,1900-01-01 16:46:53,2,2,60,1,4,16
FIR01752,0,12,12.973702,77.566471,2026-05-26,1900-01-01 09:03:22,2,0,36,2,5,9
FIR01753,5,6,13.034366,77.597672,2025-09-16,1900-01-01 03:28:44,0,2,27,1,5,3
FIR01754,5,10,12.934148,77.619522,2026-06-12,1900-01-01 06:04:00,0,2,22,0,0,6
FIR01755,4,13,13.007786,77.568848,2024-11-10,1900-01-01 15:38:01,2,2,35,0,3,15
FIR01756,5,7,12.983071,77.642041,2024-12-04,1900-01-01 13:03:23,0,2,70,1,6,13
FIR01757,2,8,12.923314,77.588889,2025-10-08,1900-01-01 20:12:13,2,2,52,1,6,20
FIR01758,3,17,12.972442,77.750467,2024-10-24,1900-01-01 10:31:27,2,0,37,2,4,10
FIR01759,0,14,12.954369,77.693682,2026-01-13,1900-01-01 00:50:25,2,0,33,1,5,0
FIR01760,3,0,12.919656,77.610723,2026-04-11,1900-01-01 13:16:48,2,1,68,2,2,13
FIR01761,8,8,12.925904,77.59225,2025-12-17,1900-01-01 02:55:27,1,2,18,1,6,2
FIR01762,9,4,12.835933,77.676735,2024-07-24,1900-01-01 23:27:24,1,0,37,0,6,23
FIR01763,6,1,12.922437,77.576752,2025-01-25,1900-01-01 12:05:19,0,2,60,2,2,12
FIR01764,8,9,13.010205,77.69866,2026-06-26,1900-01-01 08:33:15,1,1,24,0,0,8
FIR01765,2,9,13.009049,77.694918,2026-06-07,1900-01-01 22:07:53,2,1,27,0,3,22
FIR01766,2,15,12.98931,77.550629,2025-03-18,1900-01-01 14:00:04,2,2,19,2,5,14
FIR01767,3,0,12.920187,77.607269,2025-06-28,1900-01-01 07:56:36,2,0,62,1,2,7
FIR01768,4,17,12.96961,77.747464,2026-02-05,1900-01-01 01:45:48,2,2,46,2,4,1
FIR01769,0,11,12.976797,77.608837,2025-06-07,1900-01-01 00:26:59,2,2,31,2,2,0
FIR01770,2,4,12.835056,77.679694,2025-09-05,1900-01-01 04:48:11,2,1,38,2,0,4
FIR01771,2,13,12.999676,77.573138,2025-08-02,1900-01-01 19:00:20,2,2,48,1,2,19
FIR01772,2,12,12.980654,77.574997,2026-05-14,1900-01-01 15:27:04,2,2,29,0,4,15
FIR01773,1,12,12.977459,77.568613,2025-04-24,1900-01-01 04:37:59,2,0,62,0,4,4
FIR01774,5,7,12.975044,77.637879,2026-07-12,1900-01-01 08:20:57,0,1,39,0,3,8
FIR01775,6,18,13.098306,77.598828,2025-05-13,1900-01-01 08:28:23,0,1,47,1,5,8
FIR01776,3,17,12.967474,77.748908,2024-09-29,1900-01-01 12:07:18,2,1,22,1,3,12
FIR01777,0,7,12.97988,77.643269,2025-08-23,1900-01-01 16:28:53,2,1,66,2,2,16
FIR01778,6,0,12.912796,77.612571,2026-01-12,1900-01-01 10:04:13,0,1,50,1,1,10
FIR01779,6,6,13.034511,77.598934,2026-06-15,1900-01-01 23:53:42,0,0,24,1,1,23
FIR01780,5,13,13.003856,77.573673,2025-08-31,1900-01-01 00:18:57,0,2,23,0,3,0
FIR01781,1,12,12.981585,77.571442,2024-10-25,1900-01-01 19:30:41,2,0,34,2,0,19
FIR01782,6,7,12.976807,77.645757,2025-01-24,1900-01-01 09:51:06,0,2,31,2,0,9
FIR01783,6,17,12.965043,77.753282,2025-02-04,1900-01-01 14:11:24,0,1,66,1,5,14
FIR01784,8,15,12.991688,77.554752,2025-09-01,1900-01-01 17:40:13,1,1,66,0,1,17
FIR01785,5,12,12.973158,77.569926,2025-11-12,1900-01-01 23:09:55,0,0,19,2,6,23
FIR01786,2,16,12.987386,77.600385,2026-06-20,1900-01-01 03:11:48,2,1,54,1,2,3
FIR01787,7,11,12.972445,77.602285,2025-01-04,1900-01-01 07:55:37,0,2,46,2,2,7
FIR01788,8,17,12.970043,77.75245,2025-06-17,1900-01-01 19:39:33,1,1,35,0,5,19
FIR01789,9,3,12.923004,77.673901,2024-08-07,1900-01-01 13:00:24,1,2,52,0,6,13
FIR01790,4,15,12.994183,77.556161,2024-10-16,1900-01-01 19:17:40,2,1,34,0,6,19
FIR01791,2,4,12.840456,77.672796,2024-08-10,1900-01-01 20:01:56,2,0,61,1,2,20
FIR01792,8,11,12.979355,77.607161,2025-03-11,1900-01-01 11:32:44,1,2,70,2,5,11
FIR01793,9,12,12.979027,77.568134,2026-02-06,1900-01-01 01:17:19,1,0,19,1,0,1
FIR01794,2,5,12.909135,77.652023,2025-09-01,1900-01-01 10:16:34,2,0,69,1,1,10
FIR01795,1,5,12.907072,77.643809,2024-08-13,1900-01-01 07:47:13,2,2,34,0,5,7
FIR01796,6,10,12.931814,77.628214,2024-08-04,1900-01-01 16:38:52,0,1,27,2,3,16
FIR01797,8,14,12.962479,77.70137,2025-06-27,1900-01-01 07:49:17,1,0,37,2,0,7
FIR01798,1,2,12.944391,77.571222,2026-03-02,1900-01-01 16:45:50,2,1,30,1,1,16
FIR01799,7,7,12.973659,77.643541,2025-01-02,1900-01-01 18:41:44,0,2,23,1,4,18
FIR01800,8,15,12.989261,77.557767,2025-06-03,1900-01-01 15:34:30,1,2,25,0,5,15
FIR01801,4,0,12.920735,77.609103,2025-03-11,1900-01-01 03:30:17,2,0,18,0,5,3
FIR01802,0,9,13.011309,77.695674,2025-02-24,1900-01-01 07:40:43,2,0,45,1,1,7
FIR01803,2,11,12.976631,77.60726,2024-12-24,1900-01-01 03:16:50,2,1,59,0,5,3
FIR01804,3,11,12.979977,77.607515,2026-01-17,1900-01-01 21:36:35,2,1,48,2,2,21
FIR01805,4,17,12.966209,77.748636,2026-02-18,1900-01-01 09:46:06,2,1,35,2,6,9
FIR01806,9,2,12.939151,77.571343,2026-01-01,1900-01-01 05:42:30,1,2,58,1,4,5
FIR01807,9,14,12.959163,77.699432,2025-03-14,1900-01-01 10:15:07,1,2,53,1,0,10
FIR01808,9,11,12.974022,77.609209,2025-09-06,1900-01-01 13:29:14,1,1,31,0,2,13
FIR01809,0,4,12.841354,77.680534,2025-11-28,1900-01-01 03:24:08,2,2,37,0,0,3
FIR01810,2,4,12.844252,77.672084,2026-03-07,1900-01-01 21:49:34,2,0,28,2,2,21
FIR01811,3,10,12.936723,77.620367,2025-03-08,1900-01-01 09:00:27,2,1,56,2,2,9
FIR01812,7,2,12.945152,77.568256,2025-07-21,1900-01-01 13:20:48,0,0,26,2,1,13
FIR01813,2,17,12.971602,77.75382,2025-02-03,1900-01-01 01:00:41,2,0,36,2,1,1
FIR01814,6,13,13.003976,77.566235,2026-06-18,1900-01-01 03:34:06,0,0,59,1,4,3
FIR01815,7,0,12.912228,77.614179,2025-06-13,1900-01-01 19:37:38,0,1,24,0,0,19
FIR01816,1,15,12.987682,77.551588,2024-09-15,1900-01-01 18:04:13,2,2,62,2,3,18
FIR01817,6,10,12.931128,77.62257,2025-05-12,1900-01-01 04:26:56,0,2,52,2,1,4
FIR01818,6,0,12.917084,77.611991,2025-04-15,1900-01-01 13:53:16,0,1,54,2,5,13
FIR01819,0,10,12.933695,77.620384,2026-07-11,1900-01-01 17:25:08,2,0,51,2,2,17
FIR01820,6,10,12.932786,77.628898,2025-12-28,1900-01-01 10:29:33,0,1,31,0,3,10
FIR01821,0,10,12.939107,77.626673,2024-08-03,1900-01-01 11:10:00,2,0,21,1,2,11
FIR01822,4,12,12.981251,77.571343,2025-10-18,1900-01-01 09:32:19,2,0,34,2,2,9
FIR01823,5,18,13.098138,77.59281,2025-05-15,1900-01-01 20:15:51,0,1,58,1,4,20
FIR01824,0,3,12.932024,77.675251,2024-09-28,1900-01-01 22:08:44,2,2,18,0,2,22
FIR01825,7,6,13.037026,77.601638,2025-01-17,1900-01-01 00:07:48,0,2,49,0,0,0
FIR01826,5,2,12.937931,77.567133,2025-05-19,1900-01-01 08:34:24,0,0,29,0,1,8
FIR01827,8,5,12.91428,77.646233,2024-11-20,1900-01-01 00:31:12,1,2,67,2,6,0
FIR01828,9,12,12.981026,77.575664,2026-03-05,1900-01-01 18:51:14,1,0,47,1,4,18
FIR01829,1,6,13.039783,77.595612,2025-11-24,1900-01-01 15:21:03,2,2,61,2,1,15
FIR01830,6,13,13.00262,77.572167,2025-08-23,1900-01-01 02:15:54,0,1,54,0,2,2
FIR01831,7,9,13.006932,77.696241,2025-09-05,1900-01-01 21:50:14,0,2,55,0,0,21
FIR01832,9,10,12.933637,77.627688,2025-01-12,1900-01-01 02:41:45,1,1,68,1,3,2
FIR01833,0,6,13.034908,77.595368,2025-01-24,1900-01-01 19:00:14,2,1,24,1,0,19
FIR01834,5,11,12.977362,77.603268,2025-07-28,1900-01-01 08:08:20,0,0,69,2,1,8
FIR01835,4,5,12.90827,77.647556,2025-04-26,1900-01-01 11:32:52,2,0,53,1,2,11
FIR01836,2,0,12.913994,77.609049,2025-05-12,1900-01-01 12:27:43,2,1,37,2,1,12
FIR01837,4,0,12.91222,77.613487,2026-05-09,1900-01-01 17:39:04,2,2,61,0,2,17
FIR01838,7,0,12.918164,77.615044,2025-01-27,1900-01-01 12:51:38,0,1,62,2,1,12
