FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender
FIR01199,Vehicle Theft,Rajajinagar,12.9866,77.55897,2025-12-17,12:23:47,Low,Under Investigation,61,Male
FIR01200,Vehicle Theft,Whitefield,12.973108,77.747294,2025-09-13,14:07:46,Low,Open,42,Male
FIR01201,Cyber Crime,Electronic City,12.841869,77.674995,2026-03-30,16:33:04,Medium,Under Investigation,22,Other
FIR01202,Assault,Banashankari,12.921576,77.578065,2025-05-18,14:21:20,Medium,Open,31,Female
FIR01203,Cyber Crime,Indiranagar,12.978695,77.640574,2025-10-08,20:16:00,Medium,Open,24,Other
FIR01204,Cyber Crime,Whitefield,12.966014,77.749351,2024-11-17,09:14:30,Medium,Closed,45,Female
FIR01205,Fraud,Malleshwaram,13.002622,77.568315,2025-03-27,23:23:16,Medium,Under Investigation,35,Male
FIR01206,Murder,Banashankari,12.9203,77.5745,2025-04-13,07:53:50,High,Closed,65,Female
FIR01207,Robbery,Whitefield,12.966355,77.752405,2025-04-06,17:53:38,High,Under Investigation,50,Female
FIR01208,Fraud,MG Road,12.975561,77.603289,2026-05-18,23:31:45,Medium,Closed,46,Other
FIR01209,Assault,Electronic City,12.840909,77.678401,2026-04-16,13:41:17,Medium,Open,62,Female
FIR01210,Domestic Violence,Banashankari,12.923372,77.572061,2024-09-19,14:02:10,Medium,Open,39,Female
FIR01211,Theft,Rajajinagar,12.98691,77.556201,2026-04-19,09:22:21,Low,Open,28,Other
FIR01212,Kidnapping,Rajajinagar,12.9883,77.555207,2024-10-06,12:31:00,High,Under Investigation,63,Male
FIR01213,Assault,Rajajinagar,12.991699,77.557218,2025-05-02,23:53:33,Medium,Closed,29,Male
FIR01214,Assault,Hebbal,13.037708,77.600348,2025-06-26,04:42:58,Medium,Closed,57,Female
FIR01215,Fraud,Hebbal,13.038809,77.601879,2024-10-19,08:20:16,Medium,Open,43,Male
FIR01216,Robbery,Indiranagar,12.975069,77.635932,2025-09-22,09:46:24,High,Open,25,Male
FIR01217,Assault,Whitefield,12.965331,77.746095,2025-01-24,08:27:03,Medium,Open,42,Other
FIR01218,Vehicle Theft,Indiranagar,12.979096,77.638156,2025-10-30,00:22:37,Low,Closed,35,Male
FIR01219,Theft,Yelahanka,13.10008,77.596857,2025-09-24,05:03:29,Low,Closed,44,Other
FIR01220,Kidnapping,HSR Layout,12.908874,77.650947,2024-09-15,01:37:23,High,Open,64,Other
FIR01221,Vehicle Theft,Banashankari,12.91362,77.573678,2025-03-06,04:35:15,Low,Under Investigation,20,Other
FIR01222,Fraud,Bellandur,12.925,77.679449,2025-08-28,03:02:07,Medium,Closed,50,Female
FIR01223,Fraud,Rajajinagar,12.988558,77.558232,2025-06-29,07:07:09,Medium,Under Investigation,68,Female
FIR01224,Theft,Electronic City,12.841519,77.678338,2024-10-16,05:31:19,Low,Closed,40,Other
FIR01225,Domestic Violence,Malleshwaram,13.002074,77.57387,2025-07-02,10:11:51,Medium,Closed,60,Female
FIR01226,Cyber Crime,BTM Layout,12.912766,77.613956,2026-07-05,18:20:24,Medium,Closed,56,Other
FIR01227,Kidnapping,Whitefield,12.968,77.752153,2026-04-11,03:39:20,High,Closed,23,Other
FIR01228,Domestic Violence,Yelahanka,13.097537,77.593801,2025-05-20,15:55:41,Medium,Closed,54,Other
FIR01229,Robbery,Marathahalli,12.961173,77.697075,2024-09-25,07:04:43,High,Under Investigation,52,Female
FIR01230,Theft,Malleshwaram,13.004128,77.571413,2025-04-30,14:27:27,Low,Under Investigation,32,Other
FIR01231,Vehicle Theft,MG Road,12.978068,77.608967,2026-01-11,01:40:14,Low,Open,56,Female
FIR01232,Murder,Hebbal,13.030934,77.597627,2025-07-11,22:18:32,High,Closed,63,Female
FIR01233,Domestic Violence,HSR Layout,12.9076,77.646907,2025-03-24,15:58:14,Medium,Closed,45,Other
FIR01234,Vehicle Theft,Koramangala,12.933614,77.620058,2025-06-26,03:04:07,Low,Closed,29,Female
FIR01235,Robbery,HSR Layout,12.912388,77.644243,2024-12-08,19:27:30,High,Open,22,Female
FIR01236,Kidnapping,MG Road,12.976633,77.603139,2026-04-13,04:32:41,High,Closed,70,Female
FIR01237,Theft,BTM Layout,12.911874,77.611059,2025-07-17,16:47:02,Low,Closed,45,Female
FIR01238,Robbery,Electronic City,12.840337,77.675853,2024-11-30,02:23:33,High,Open,33,Female
FIR01239,Robbery,HSR Layout,12.910386,77.651275,2024-11-19,00:00:02,High,Open,69,Other
FIR01240,Murder,Koramangala,12.934776,77.626974,2025-09-01,10:49:12,High,Closed,48,Other
FIR01241,Assault,BTM Layout,12.92011,77.607326,2024-09-06,02:07:03,Medium,Under Investigation,30,Female
FIR01242,Robbery,BTM Layout,12.920634,77.605186,2025-04-02,23:12:37,High,Closed,29,Female
FIR01243,Drug Offense,Marathahalli,12.956548,77.699528,2026-01-06,13:28:30,Medium,Under Investigation,67,Other
FIR01244,Drug Offense,Whitefield,12.968102,77.754004,2024-10-02,01:59:30,Medium,Under Investigation,70,Female
FIR01245,Cyber Crime,Koramangala,12.930631,77.626985,2025-06-15,03:26:41,Medium,Closed,19,Other
FIR01246,Robbery,Indiranagar,12.979675,77.645364,2025-02-09,21:12:41,High,Under Investigation,62,Female
FIR01247,Fraud,Hebbal,13.037921,77.597959,2026-07-21,04:55:44,Medium,Closed,49,Female
FIR01248,Robbery,Whitefield,12.971783,77.753785,2025-06-17,06:48:44,High,Closed,55,Male
FIR01249,Domestic Violence,Yelahanka,13.098171,77.599886,2025-05-07,02:15:44,Medium,Under Investigation,62,Other
FIR01250,Kidnapping,Rajajinagar,12.992327,77.552028,2024-10-02,06:52:03,High,Closed,26,Male
FIR01251,Fraud,HSR Layout,12.90822,77.651583,2024-09-04,04:01:39,Medium,Closed,53,Female
FIR01252,Cyber Crime,Marathahalli,12.958101,77.696808,2024-08-30,08:37:18,Medium,Open,39,Male
FIR01253,Kidnapping,MG Road,12.976138,77.602635,2025-08-25,11:52:23,High,Open,48,Male
FIR01254,Vehicle Theft,Rajajinagar,12.994051,77.556689,2025-11-21,12:46:16,Low,Closed,23,Other
FIR01255,Vehicle Theft,Jayanagar,12.925606,77.590946,2025-09-27,08:59:26,Low,Under Investigation,60,Female
FIR01256,Kidnapping,Whitefield,12.966316,77.750095,2026-04-12,22:10:51,High,Closed,41,Other
FIR01257,Cyber Crime,Whitefield,12.972955,77.747759,2026-07-13,16:05:52,Medium,Closed,34,Female
FIR01258,Murder,Electronic City,12.837111,77.681989,2026-07-18,17:47:42,High,Closed,51,Female
FIR01259,Drug Offense,Electronic City,12.844764,77.680804,2025-01-10,18:36:33,Medium,Under Investigation,48,Male
FIR01260,Cyber Crime,Hebbal,13.039859,77.594405,2025-03-01,13:56:19,Medium,Closed,44,Female
FIR01261,Theft,Koramangala,12.935854,77.622738,2025-11-21,03:38:59,Low,Under Investigation,24,Male
FIR01262,Robbery,Marathahalli,12.9587,77.69622,2025-03-21,23:39:01,High,Closed,20,Other
FIR01263,Domestic Violence,BTM Layout,12.915602,77.60725,2025-11-30,04:22:00,Medium,Under Investigation,58,Male
FIR01264,Murder,Marathahalli,12.96211,77.694041,2026-06-22,19:11:40,High,Under Investigation,21,Female
FIR01265,Vehicle Theft,Rajajinagar,12.991939,77.554177,2025-10-22,19:39:12,Low,Closed,69,Male
FIR01266,Theft,MG Road,12.977214,77.601362,2026-06-29,14:25:44,Low,Under Investigation,42,Other
FIR01267,Murder,Whitefield,12.969605,77.750515,2025-01-29,15:37:55,High,Closed,36,Female
FIR01268,Vehicle Theft,Rajajinagar,12.988025,77.553507,2024-09-02,08:26:22,Low,Closed,38,Other
FIR01269,Fraud,HSR Layout,12.915878,77.651706,2025-03-10,11:35:33,Medium,Under Investigation,42,Other
FIR01270,Fraud,Hebbal,13.035705,77.594347,2025-05-11,20:04:30,Medium,Open,25,Male
FIR01271,Robbery,Banashankari,12.914021,77.573414,2024-09-20,17:17:29,High,Under Investigation,50,Male
FIR01272,Assault,BTM Layout,12.917352,77.613886,2024-09-05,05:09:09,Medium,Under Investigation,25,Female
FIR01273,Domestic Violence,Jayanagar,12.928105,77.591155,2024-07-31,10:06:07,Medium,Under Investigation,43,Female
FIR01274,Murder,Indiranagar,12.975968,77.642943,2024-09-20,12:40:55,High,Under Investigation,63,Male
FIR01275,Robbery,Hebbal,13.035219,77.594797,2024-12-02,15:45:26,High,Under Investigation,32,Female
FIR01276,Drug Offense,BTM Layout,12.918042,77.609333,2026-01-04,00:01:37,Medium,Under Investigation,27,Other
FIR01277,Assault,Jayanagar,12.923093,77.596355,2026-06-17,03:10:01,Medium,Under Investigation,70,Female
FIR01278,Fraud,Malleshwaram,13.00433,77.568679,2025-08-07,17:50:19,Medium,Under Investigation,43,Female
FIR01279,Drug Offense,Whitefield,12.97193,77.749841,2026-07-18,08:52:45,Medium,Closed,66,Female
FIR01280,Drug Offense,Yelahanka,13.098635,77.599917,2026-06-16,07:36:01,Medium,Closed,27,Female
FIR01281,Fraud,Rajajinagar,12.991167,77.558953,2025-07-17,01:46:28,Medium,Open,35,Male
FIR01282,Drug Offense,Indiranagar,12.97833,77.643512,2024-11-23,20:42:06,Medium,Under Investigation,61,Male
FIR01283,Robbery,BTM Layout,12.919282,77.608798,2026-02-07,23:02:07,High,Under Investigation,28,Female
FIR01284,Robbery,HSR Layout,12.911088,77.647271,2025-05-25,18:14:00,High,Closed,28,Other
FIR01285,Domestic Violence,Banashankari,12.917406,77.570595,2025-07-13,11:18:02,Medium,Open,26,Male
FIR01286,Domestic Violence,Electronic City,12.840393,77.679516,2024-09-23,08:57:22,Medium,Under Investigation,21,Female
FIR01287,Theft,Jayanagar,12.926292,77.596289,2025-11-24,16:41:54,Low,Open,21,Other
FIR01288,Fraud,MG Road,12.980208,77.605605,2025-10-06,04:56:11,Medium,Closed,34,Male
FIR01289,Cyber Crime,Jayanagar,12.92472,77.597929,2025-03-23,19:08:39,Medium,Closed,28,Female
FIR01290,Assault,HSR Layout,12.908013,77.647701,2024-11-06,10:41:07,Medium,Under Investigation,27,Male
FIR01291,Murder,Electronic City,12.838302,77.672758,2025-06-20,16:19:14,High,Open,30,Male
FIR01292,Drug Offense,Malleshwaram,13.007607,77.571026,2025-03-21,14:02:41,Medium,Open,43,Male
FIR01293,Vehicle Theft,Malleshwaram,13.003793,77.571566,2025-12-09,00:53:14,Low,Under Investigation,43,Male
FIR01294,Drug Offense,Whitefield,12.969385,77.745801,2026-06-17,13:17:27,Medium,Closed,59,Male
FIR01295,Robbery,BTM Layout,12.913314,77.61279,2025-10-22,19:34:08,High,Under Investigation,49,Female
FIR01296,Kidnapping,Bellandur,12.931995,77.67314,2026-07-11,22:33:50,High,Under Investigation,66,Female
FIR01297,Drug Offense,Bellandur,12.927703,77.680766,2025-09-10,01:18:12,Medium,Under Investigation,70,Female
FIR01298,Fraud,BTM Layout,12.916246,77.611053,2025-10-18,16:28:16,Medium,Closed,47,Female
FIR01299,Fraud,Marathahalli,12.960973,77.694021,2024-11-27,02:46:36,Medium,Under Investigation,65,Other
FIR01300,Theft,Whitefield,12.969159,77.753654,2025-05-17,05:25:34,Low,Open,27,Female
FIR01301,Assault,Koramangala,12.932171,77.627571,2026-07-20,19:58:29,Medium,Open,67,Female
FIR01302,Assault,Whitefield,12.964858,77.752177,2025-09-01,00:02:32,Medium,Open,58,Female
FIR01303,Fraud,Koramangala,12.936248,77.620691,2025-08-26,18:09:39,Medium,Closed,25,Female
FIR01304,Cyber Crime,Whitefield,12.968754,77.747215,2025-09-11,01:01:49,Medium,Open,49,Female
FIR01305,Robbery,Malleshwaram,13.005758,77.570582,2026-01-30,12:06:39,High,Closed,42,Other
FIR01306,Vehicle Theft,Whitefield,12.970509,77.753231,2024-08-01,06:20:01,Low,Open,43,Male
FIR01307,Cyber Crime,Marathahalli,12.959678,77.694802,2025-04-08,05:27:17,Medium,Closed,33,Male
FIR01308,Domestic Violence,Yelahanka,13.103455,77.601191,2025-01-04,13:57:07,Medium,Open,41,Female
FIR01309,Assault,Bellandur,12.928923,77.677121,2026-07-14,02:12:30,Medium,Open,65,Female
FIR01310,Robbery,Koramangala,12.933382,77.626956,2025-11-08,08:30:49,High,Open,27,Other
FIR01311,Theft,BTM Layout,12.91805,77.607901,2025-06-06,00:17:56,Low,Under Investigation,27,Male
FIR01312,Assault,Banashankari,12.914345,77.578057,2025-01-23,09:10:21,Medium,Under Investigation,52,Male
FIR01313,Drug Offense,Koramangala,12.936957,77.624252,2025-09-29,21:14:44,Medium,Under Investigation,19,Male
FIR01314,Cyber Crime,MG Road,12.971188,77.608997,2026-05-20,01:20:41,Medium,Open,25,Male
FIR01315,Murder,HSR Layout,12.911729,77.647822,2026-04-02,03:31:26,High,Closed,66,Male
FIR01316,Kidnapping,Jayanagar,12.923011,77.590139,2024-11-13,03:46:42,High,Closed,52,Male
FIR01317,Assault,Whitefield,12.967725,77.753279,2025-10-22,14:51:55,Medium,Under Investigation,69,Other
FIR01318,Robbery,Yelahanka,13.101879,77.59582,2024-10-02,14:41:13,High,Open,53,Other
FIR01319,Assault,Rajajinagar,12.987602,77.554159,2025-03-16,15:38:16,Medium,Open,23,Other
FIR01320,Drug Offense,BTM Layout,12.917528,77.612772,2025-04-06,05:42:54,Medium,Open,22,Other
FIR01321,Kidnapping,Bellandur,12.926173,77.677426,2025-04-22,02:44:32,High,Under Investigation,66,Female
FIR01322,Theft,Marathahalli,12.954388,77.70136,2025-11-08,16:33:41,Low,Open,19,Other
FIR01323,Vehicle Theft,Whitefield,12.966193,77.754543,2024-10-27,01:56:29,Low,Closed,22,Other
FIR01324,Robbery,Marathahalli,12.955503,77.697496,2025-10-28,07:00:11,High,Under Investigation,55,Male
FIR01325,Domestic Violence,MG Road,12.975894,77.60812,2024-08-30,23:47:29,Medium,Open,26,Male
FIR01326,Drug Offense,HSR Layout,12.911132,77.649918,2026-05-10,10:46:35,Medium,Closed,36,Female
FIR01327,Fraud,Hebbal,13.03748,77.593205,2025-02-22,09:14:09,Medium,Open,38,Male
FIR01328,Domestic Violence,Indiranagar,12.976416,77.645167,2025-12-20,02:50:21,Medium,Closed,27,Female
FIR01329,Cyber Crime,Bellandur,12.924505,77.671927,2024-10-23,07:17:44,Medium,Under Investigation,47,Other
FIR01330,Murder,Electronic City,12.839261,77.678383,2025-04-15,05:39:27,High,Open,30,Male
FIR01331,Cyber Crime,Bellandur,12.92671,77.675406,2026-04-02,06:33:21,Medium,Under Investigation,25,Male
FIR01332,Vehicle Theft,Rajajinagar,12.99035,77.557172,2025-11-30,01:24:03,Low,Under Investigation,26,Male
FIR01333,Cyber Crime,Jayanagar,12.922676,77.589513,2025-08-13,10:44:15,Medium,Open,46,Other
FIR01334,Cyber Crime,Malleshwaram,13.001695,77.568161,2026-01-16,22:52:21,Medium,Closed,51,Other
FIR01335,Domestic Violence,Koramangala,12.93945,77.620318,2024-09-07,05:07:04,Medium,Closed,28,Male
FIR01336,Murder,Koramangala,12.932808,77.627145,2026-05-24,19:16:39,High,Under Investigation,24,Female
FIR01337,Fraud,Indiranagar,12.977465,77.641207,2025-02-23,12:14:55,Medium,Closed,40,Female
FIR01338,Fraud,Yelahanka,13.104442,77.600942,2024-10-05,07:29:34,Medium,Under Investigation,57,Female
FIR01339,Robbery,Whitefield,12.966829,77.751712,2026-04-01,21:26:07,High,Closed,35,Female
FIR01340,Murder,BTM Layout,12.911655,77.609538,2025-10-02,19:18:24,High,Under Investigation,57,Other
FIR01341,Vehicle Theft,Bellandur,12.923681,77.678011,2024-10-01,11:49:45,Low,Closed,39,Other
FIR01342,Assault,HSR Layout,12.91422,77.644059,2026-06-01,15:59:18,Medium,Open,35,Female
FIR01343,Kidnapping,Marathahalli,12.961014,77.694029,2025-06-13,18:46:29,High,Open,53,Male
FIR01344,Assault,Indiranagar,12.973513,77.636282,2024-08-20,18:00:10,Medium,Under Investigation,55,Male
FIR01345,Assault,Whitefield,12.966807,77.751191,2026-02-23,17:13:54,Medium,Under Investigation,23,Other
FIR01346,Kidnapping,Malleshwaram,13.006099,77.567691,2026-01-13,07:47:47,High,Under Investigation,46,Other
FIR01347,Fraud,Jayanagar,12.925083,77.59358,2025-04-10,06:46:48,Medium,Open,36,Male
FIR01348,Fraud,Koramangala,12.934339,77.62594,2025-03-14,13:40:34,Medium,Under Investigation,55,Female
FIR01349,Theft,Marathahalli,12.962476,77.701295,2026-04-18,12:14:20,Low,Open,31,Female
FIR01350,Theft,Yelahanka,13.098725,77.592496,2026-07-22,18:47:11,Low,Closed,21,Female
FIR01351,Murder,MG Road,12.976757,77.606204,2024-09-10,15:19:59,High,Under Investigation,19,Male
FIR01352,Assault,HSR Layout,12.907296,77.645207,2025-12-24,04:21:18,Medium,Under Investigation,36,Female
FIR01353,Robbery,Banashankari,12.921512,77.573511,2025-04-12,11:10:24,High,Under Investigation,57,Female
FIR01354,Murder,Whitefield,12.967541,77.74588,2026-06-30,20:04:41,High,Under Investigation,27,Other
FIR01355,Murder,Marathahalli,12.964074,77.697093,2026-02-04,13:29:19,High,Closed,29,Female
FIR01356,Assault,HSR Layout,12.9149,77.651115,2025-03-23,19:21:32,Medium,Open,20,Male
FIR01357,Kidnapping,HSR Layout,12.909956,77.652124,2025-12-03,19:31:09,High,Open,54,Female
FIR01358,Cyber Crime,Banashankari,12.91735,77.571499,2025-04-08,07:21:02,Medium,Closed,54,Other
FIR01359,Fraud,Electronic City,12.838695,77.677865,2026-05-10,19:00:30,Medium,Closed,30,Male
FIR01360,Theft,Bellandur,12.930725,77.680251,2026-03-21,19:04:12,Low,Under Investigation,47,Other
FIR01361,Drug Offense,Koramangala,12.931186,77.628122,2026-03-23,20:20:27,Medium,Under Investigation,25,Female
FIR01362,Domestic Violence,Electronic City,12.838629,77.680871,2026-07-14,04:14:20,Medium,Under Investigation,63,Male
FIR01363,Vehicle Theft,Yelahanka,13.100521,77.59338,2024-11-19,13:58:50,Low,Closed,64,Male
FIR01364,Murder,Banashankari,12.91806,77.575346,2025-08-11,10:20:41,High,Under Investigation,49,Other
FIR01365,Robbery,Malleshwaram,12.998617,77.574595,2025-07-27,02:20:11,High,Open,52,Other
FIR01366,Assault,Marathahalli,12.959637,77.700583,2025-03-10,22:23:44,Medium,Open,26,Male
FIR01367,Cyber Crime,Rajajinagar,12.993632,77.553452,2024-07-30,11:02:55,Medium,Open,56,Other
FIR01368,Domestic Violence,Jayanagar,12.922801,77.598108,2024-11-23,07:18:33,Medium,Closed,47,Female
FIR01369,Robbery,Whitefield,12.968748,77.753644,2025-08-04,23:02:58,High,Closed,30,Female
FIR01370,Robbery,Whitefield,12.972713,77.754668,2024-09-25,12:30:04,High,Open,48,Male
FIR01371,Kidnapping,MG Road,12.979642,77.608791,2025-08-11,09:47:20,High,Closed,49,Other
FIR01372,Domestic Violence,Malleshwaram,13.00833,77.567464,2024-09-26,13:34:59,Medium,Closed,42,Other
FIR01373,Cyber Crime,Whitefield,12.972937,77.746753,2026-05-22,21:19:58,Medium,Under Investigation,64,Female
FIR01374,Domestic Violence,MG Road,12.979707,77.604965,2025-01-21,09:32:56,Medium,Closed,43,Female
FIR01375,Cyber Crime,Indiranagar,12.977798,77.642584,2026-05-02,07:48:05,Medium,Closed,58,Other
FIR01376,Robbery,Koramangala,12.933946,77.620016,2025-01-03,18:07:35,High,Closed,36,Female
FIR01377,Cyber Crime,MG Road,12.979225,77.609932,2025-12-21,22:05:28,Medium,Open,26,Female
FIR01378,Assault,Yelahanka,13.097964,77.597405,2026-01-17,23:33:31,Medium,Closed,34,Other
FIR01379,Cyber Crime,Koramangala,12.931381,77.625459,2026-02-15,10:13:00,Medium,Open,23,Male
FIR01380,Drug Offense,Banashankari,12.915142,77.576087,2026-07-23,05:04:09,Medium,Closed,53,Other
FIR01381,Kidnapping,Bellandur,12.924398,77.67996,2024-09-10,00:39:45,High,Closed,54,Male
FIR01382,Robbery,Electronic City,12.83572,77.681821,2024-08-18,11:01:49,High,Closed,37,Female
FIR01383,Drug Offense,Koramangala,12.939547,77.625249,2024-08-27,11:29:16,Medium,Closed,45,Male
FIR01384,Domestic Violence,Electronic City,12.837955,77.67892,2026-05-27,19:37:41,Medium,Open,62,Female
FIR01385,Theft,Rajajinagar,12.994617,77.550261,2026-02-21,03:38:13,Low,Under Investigation,40,Female
FIR01386,Assault,Jayanagar,12.920418,77.597382,2025-11-02,06:09:32,Medium,Open,20,Female
FIR01387,Robbery,Marathahalli,12.963072,77.701137,2026-04-04,14:47:33,High,Under Investigation,67,Other
FIR01388,Fraud,Hebbal,13.035663,77.592668,2025-12-28,11:37:19,Medium,Under Investigation,36,Other
FIR01389,Drug Offense,MG Road,12.974432,77.607881,2025-08-20,12:22:01,Medium,Open,50,Male
FIR01390,Robbery,Rajajinagar,12.989223,77.553327,2025-11-29,15:22:05,High,Under Investigation,59,Female
FIR01391,Robbery,Rajajinagar,12.993474,77.551188,2026-05-26,22:36:14,High,Closed,57,Male
FIR01392,Fraud,HSR Layout,12.911172,77.642409,2026-03-19,01:03:08,Medium,Closed,46,Other
FIR01393,Cyber Crime,BTM Layout,12.912942,77.610067,2025-11-25,13:23:21,Medium,Closed,57,Male
FIR01394,Robbery,Electronic City,12.84437,77.674156,2026-05-13,21:06:43,High,Closed,46,Other
FIR01395,Vehicle Theft,Indiranagar,12.982046,77.642222,2024-07-23,09:14:33,Low,Closed,50,Other
FIR01396,Robbery,Jayanagar,12.92189,77.589067,2025-05-23,04:57:59,High,Closed,56,Female
FIR01397,Vehicle Theft,Jayanagar,12.929325,77.591042,2024-11-10,17:50:01,Low,Closed,45,Other
FIR01398,Theft,Banashankari,12.916327,77.571226,2025-06-02,19:53:58,Low,Open,33,Other
FIR01399,Assault,HSR Layout,12.908891,77.648273,2024-12-30,16:47:56,Medium,Closed,50,Male
FIR01400,Robbery,HSR Layout,12.914962,77.650772,2024-11-18,11:10:33,High,Open,26,Other
FIR01401,Vehicle Theft,Electronic City,12.83718,77.675483,2024-11-22,21:05:28,Low,Under Investigation,58,Female
FIR01402,Vehicle Theft,Whitefield,12.969176,77.744913,2025-03-29,15:33:22,Low,Under Investigation,65,Female
FIR01403,Domestic Violence,Koramangala,12.93677,77.62213,2025-12-29,14:01:28,Medium,Closed,32,Other
FIR01404,Robbery,Electronic City,12.8413,77.67702,2025-10-03,04:35:13,High,Open,38,Female
FIR01405,Drug Offense,Whitefield,12.969764,77.75427,2026-01-28,06:45:59,Medium,Open,24,Female
FIR01406,Domestic Violence,Marathahalli,12.962902,77.692641,2024-11-06,06:51:48,Medium,Open,37,Male
FIR01407,Theft,HSR Layout,12.916229,77.652272,2025-08-13,10:31:18,Low,Under Investigation,29,Male
FIR01408,Fraud,Indiranagar,12.981082,77.64371,2025-02-09,01:34:07,Medium,Closed,21,Male
FIR01409,Robbery,Rajajinagar,12.995475,77.55578,2026-02-08,04:57:03,High,Under Investigation,46,Other
FIR01410,Cyber Crime,HSR Layout,12.912349,77.643006,2026-02-16,15:48:47,Medium,Closed,36,Male
FIR01411,Assault,Bellandur,12.929607,77.675587,2026-05-08,17:58:42,Medium,Closed,41,Female
FIR01412,Drug Offense,Marathahalli,12.960032,77.698727,2024-10-17,13:55:25,Medium,Closed,20,Female
